id_hotel|id_ciudad|nombre_hotel|descripcion_hotel|tarjeta_hotel|ubicacion_hotel|direccion_hotel|web_hotel|clasificacion_hotel|foto_hotel|latitud|longitud
139|18|Hotel Playa Real|"Playa Real es un moderno hotel de 3 estrellas ubicado sobre una de las mejores playas ""Las Peñas"", al norte de la provincia de Esmeraldas, donde sus vacaciones serán simplemente las mejores. Es un moderno edificio con hermosas habitaciones y magníficos servicios donde los visitantes podrán gozar de una estancia inigualable encontrando todo lo que necesita para disfrutar y tomar unas merecidas vacaciones."|Aceptamos American Express / Mastercard / Visa|Dentro de la ciudad|Las Peñas Esmeraldas|http://www.playarealpenias.com/|3|http://www.playarealpenias.com/fotos/DSC00875.jpg|1.049778|-79.456966
140|18|Hotel Estuario|El Hotel Estuario cuenta con una privilegiada ubicación a tres minutos de la playa Las Palmas, y a dos cuadras del Puerto Comercial de Esmeraldas, con vista al Océano Pacífico y situado cerca de los principales restaurantes, centros comerciales y vida  nocturna. El Hotel Estuario, es un negocio familiar, establecido hace más de 20 años, siempre está atento a las peticiones de sus clientes y las novedades más relevantes que aparecen en el litoral ecuatoriano.|Aceptamos American Express / Mastercard / Visa|Dentro de la ciudad|Las Palmas - Esmeraldas|http://www.hotelestuario.com/|3|https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/10365778_731389360249207_7486784916157797370_n.jpg?oh=4ccaeb13cf6f2f21556e6ea210308f51&oe=56543F71&__gda__=1447745216_47ca52c3c693a483d6f4c7734db95aa7|0.985377|-79.655423
141|18|Hotel Cayapas|El Hotel Cayapas le ofrece todas las comodidades de un hotel moderno y un exquisito sabor esmeraldeño, situado a pocos minutos de la Playa de Africa en el corazón del área hotelera.|-|Fuera de la Ciudad|Playa Africa Esmeraldas|http://www.guimun.com/ecuador/negocios/1836/hotel-cayapas-hoteles-en-esmeraldas-hospedajes-en-la-ciudad-de-esmeraldas|3|http://www.guimun.com/fotos/img640_pic1836_1_590.jpg|0.937324|-79.667068
142|18|Hotel Puerto Plata|En el Hotel Puerto Palma, usted encontrará el lugar perfecto para vacacionar, en compañía de su familia o de esa persona tan especial. Está ubicado frente a la playa de Esmeraldas, ofreciendo sol, mar, arena, diversión, comodidad y confort.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Frente a la playa|-|3|http://i.ytimg.com/vi/ul9AQs7aZ_o/hqdefault.jpg|0.987312|-79.667097
143|18|Hotel Isla del Sol|El Hotel Isla del Sol es uno de los hoteles tradicionales de mayor reconocimiento en Same, ubicado frente al mar. Fue establecido en 1984, entregando excelente servicio a turistas nacionales e internacionales, preocupándose el más mínimo detalle para que los huéspedes se sientan como en casa, gracias a la calidez y el trato amable del personal, junto con una atención discreta y personalizada.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Frente a la playa|http://www.cabanasisladelsol.com/|4|http://3.bp.blogspot.com/-pyu76eKWR_c/UW7hB6smnuI/AAAAAAAAK-M/rfUUh61ls2I/s1600/caba%C3%B1as+isla+del+sol+same.JPG|0.841416|-79.930951
144|18|Hotel Casa Mompiche|El Hotel Casa Mompiche está ubicado a  orillas del Océano Pacífico, principal zona turística de la ciudad, rodeada de palmeras y exóticos jardines. Ofreciendo un ambiente exclusivo, excelente calidad y servicio.|-|Fuera de la Ciudad|Mompiche - Esmeraldas|http://www.casamompiche.com/|3|http://www.casamompiche.com/wp-content/uploads/2014/05/house2.jpg|0.531156|-80.011398
145|12|Hosteria La Andaluza|Hostería Hacienda La Andaluza es una empresa dedicada a brindar un servicio de calidad, con el objetivo de hacer su estancia en la Ciudad de Riobamba, más cómoda y placentera, pues de esta forma usted se sentirá en su casa fuera de casa. Ubicado estratégicamente a los pies del majestuoso volcán Chimborazo, en el kilómetro 16 de la vía Riobamba-Ambato, a 3 horas de Quito o Guayaquil, ideal para sus eventos empresariales, capacitaciones, paseos en tren, caminatas, andinismo y mucho más.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Panamericana Norte Km. 16|http://www.hosteriaandaluza.com/|4|https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRHjuQYQopj0vGoZcpvuCSOj0QexkyqZ5q8EeMiG18zNu30fDfgAQ|-1.538975|-78.731719
146|27|Hotel Finch Bay|En el Hotel Finch Bay, encontrará el lugar perfecto para vacacionar, en compañía de su familia o amigos. Ubicado en la Isla Santa Cruz, a dos horas del aeropuerto de Baltra, rodeado de una exuberante fauna y manglares. El personal del hotel garantizará las mejores vacaciones y harán de su estadía una experiencia inolvidable.|Aceptamos American Express / Mastercard / Visa|Puerto Ayora - Santa Cruz|Barrio Punta Estrada S/N|http://www.finchbayhotel.com/|4|http://media-cdn.tripadvisor.com/media/photo-s/05/b2/c1/06/finch-bay-eco-hotel.jpg|-0.752761|-90.311299
147|27|Hotel Royal Palm|El Hotel Royal Palm comprende todos los atributos que el viajero conocedor busca en un gran Resort. Ubicado en la Isla Santa Cruz, en  medio de 500 acres de exuberante bosque tropical, en un exclusivo refugio para todos aquellos que aman la naturaleza y el tesoro de la privacidad. Hospedarse en el Hotel Royal Palm irradia la belleza del Archipiélago junto a los lujos y comodidades propios uno de los primeros hoteles de Galápagos. El hotel ofrece una gran variedad de actividades y espacios para relajarse.|Aceptamos American Express / Mastercard / Visa|Puerto Ayora - Santa Cruz|Av. Charles Darwin y 12 de Febrero|http://www.royalpalmgalapagos.com/|4|http://www.galapagosislands.com/images/galapagos-hotels/royal-palm/preview/royal-palm-hotel.jpg|-0.649118|-90.392777
148|27|Hotel Red Mangrove Aventura Lodge|El Hotel Red Mangrove Adventure Lodge es una gran opción para vacacionar en las Islas Galápagos, en compañía de la familia o amigos. Ubicado a pocos minutos del centro de Puerto Ayora, en la Isla Santa Cruz, rodeado de un bosque de mangle rojo silvestre, que ofrece a los huéspedes comodidad, privacidad y relajación. Construido en 1995, tiene un diseño y arquitectura única que se une con el bosque del manglar y el frente del mar. Su ubicación permite observar el ecosistema del manglar en acción al mismo tiempo que disfruta de la mejor vista de la bahía de Puerto Ayora.|Aceptamos American Express / Mastercard / Visa|Puerto Ayora - Santa Cruz|Avenida Charles Darwin|https://www.redmangrove.com/|4|http://media-cdn.tripadvisor.com/media/photo-o/06/15/ca/15/red-mangrove-aventura.jpg|-0.742461|-90.309895
149|27|Hotel Red Booby|El Hotel Red Booby está ubicado en el centro de la ciudad de Puerto Ayora, en la Isla Santa Cruz, a 5 minutos del malecón. Proporcionando un ambiente que se defina por una hospitalidad ejemplar en donde el confort, la vanguardia y excelente atención, hagan que el huésped se sienta como en casa. Su cuidadoso diseño junto con los excelentes y completos servicios que ofrece Red Booby, lo hacen un hotel de gran clase, en el que todos sus detalles han sido cuidadosamente pensados para que los huéspedes se sientan en un entorno exclusivo y confortable.|Aceptamos American Express / Mastercard / Visa|Puerto Ayora - Santa Cruz|Ave. Plazas and Charles Binford|http://www.hotelredbooby.com.ec/|4|http://www.latintrails.com/uploads/bb/57/bb579af4156d3070e606f38d26b4df98/hotel-lobo-de-mar.gif|-0.745377|-90.313041
150|27|Hotel Silberstein|El Hotel Silberstein está ubicado a cinco minutos de la Estación Charles Darwin y a 50 metros del mar, en Puerto Ayora en la Isla Santa Cruz. Es uno de los primeros hoteles en las Islas Galápagos con su propio centro de buceo, que invita a los turistas a conocer el hermoso mundo subacuático, de las Islas Galápagos. El hotel está rodeado de rodeado de hermosos jardines y constituido como una fuente de información para los turistas deseosos de conocer todos los secretos de las Islas Encantadas.|Aceptamos American Express / Mastercard / Visa|Puerto Ayora - Santa Cruz|Av. Charles Darwin y Piqueros|http://www.hotelsilberstein.com/|4|https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT22S0aKLrV_e_HtbcnXsqTDnKfEqeg0tPArUUU8zvuMyF01GzO|-0.742491|-90.311099
151|27|Hotel Verde Azul|El Hostal Verde Azul está ubicado en el el barrio El Edén, en Puerto Ayora, rodeado de un ambiente natural perfecto y con una excelente vista de la bahía de Santa Cruz, así como de la Isla Santa Fe, y de la Isla Lobería. Es el lugar perfecto para disfrutar sus vacaciones en una atmósfera familiar y amigable, que le permitirá disfrutar durante su estancia de confortables instalaciones, exquisitos alimentos y todo tipo bebidas, además de diversas actividades y mucho entretenimiento.|Aceptamos American Express / Mastercard / Visa|Puerto Ayora - Santa Cruz|Petrel y Marchena (barrio El Edén)|http://www.hotelverdeazul.com/|3|http://www.hotelverdeazul.com/images/galapagos-hotel-galapagos-verde-azul-galapagos-accommodation-gal_r1_c4.gif|-0.739015|-90.311302
152|27|Hotel La Peregrina|Hostal La Peregrina está ubicado en Puerto Ayora, en la bahía del Pelicano, sobre la Ave. Chales Darwin diagonal al malecón de Pelican Bay, a solo 5 minutos del Centro de Crianza de Tortugas Gigantes y la Estación Científica Charles Darwin. Ofrece la tradicional hospitalidad galapagueña en un ambiente cálido, vanguardista y de un gusto exquisito. La Peregrina tiene más de 19 años proveyendo un servicio de calidad y una atmosfera amigable y relajante para los turistas. Está rodeado de amplios jardines donde encontrara hamacas para relajarse y recobrar energías para seguir disfrutando al máximo de su visita a las Islas Galápagos.|Aceptamos American Express / Mastercard / Visa|Puerto Ayora - Santa Cruz|Av. Charles Darwing e Indefatigable|http://www.laperegrinagalapagos.com.ec/|3|https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSAvy7qprPr015TFnNLxV9SUK26uac35vGzW8f8dMqu259kC0wjzA|-0.743749|-90.312680
153|28|Hotel Orca|En El Hotel Orca encontrará el lugar perfecto para vacacionar, en compañía de su familia o amigos. El personal del hotel hará de su estancia una experiencia inolvidable. Magníficamente situado frente a la pequeña Playa de Oro, hogar a de los leones de mar que pasan en la arena en la arena o en las rocas volcánicas que está en la playa, en la Isla San Cristóbal.|Aceptamos American Express / Mastercard / Visa|Puerto Baquerizo Moreno|Playa de Oro|www.etnoturecuador.com|3|http://www.surtrek.org/blog/wp-content/uploads/2013/01/galapagos-hotel-la-casa-de-marita-1.jpg|-0.899463|-89.609111
154|28|Hotel Mar Azul|Mar Azul es un hotel de tres estrellas ubicado en la mejor zona de Puerto Baquerizo Moreno, en la Isla San Cristóbal. A pocos minutos del aeropuerto y a 200 metros del Malecón, en un lugar plenamente accesible y cerca de todo, definitivamente un lugar pensado para descansar. En el Hotel Mar Azul podrá disfrutar de un ambiente cordial y atento, así como de sus atractivas instalaciones.|Aceptamos American Express / Mastercard / Visa|Puerto Baquerizo Moreno|Ave. Alsacio Northia y Esmeraldas|http://www.marazulgalapagos.com/|3|http://www.galapagos-hotels.com/uploads/5f/f0/5ff09dc308ee66827a17fc54da7965b6/mar-azul-hotel.jpg|-0.904655| -89.612319
155|28|Hotel Casa Blanca|Hostal Casa Blanca está ubicado en el malecón de Puerto Baquerizo Moreno, en la Isla San Cristóbal, justo al frente del muelle turístico. Muy cerca a todo lo que usted puede necesitar como: bancos, restaurantes, tiendas, correos, cafés internet, agencias de turismo, etc. Este hotel ofrece a sus huéspedes una atención personalizada, una excelente vista al mar y un ambiente familiar, lo que promete una sofisticada experiencia para el viajero que sabe reconocer el buen gusto y la calidad.|Aceptamos American Express / Mastercard / Visa|Puerto Baquerizo Moreno|Malecón Puerto Baquerizo Moreno|http://www.casablancagalapagos.com|3|https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTAF2hcNJWLG5pRPISuw68hWvjkuyFz9G0oGvva5jJC1vJ0O5E|-0.900493|-89.610307
156|28|Hotel Los Cactus|El Hostal los Cactus está ubiado en el en el corazón de la zona turística de la Isla San Cristóbal, a pocos minutos del aeropuerto, ofreciendo todas las amenidades necesarias para hacer de su estadía en el Archipiélago de Galápagos inolvidable. Aquí podrán disfrutar de la calidez y hospitalidad que caracteriza a este pequeño hostal, en un ambiente familiar y tranquilo. Diseñado para quienes gustan de los lugares diferentes, originales y exclusivos; Hostal Los Cactus es una pequeña propiedad que muestra a los visitantes la belleza de las islas encantadas.|Aceptamos American Express / Mastercard / Visa|Puerto Baquerizo Moreno|Isla San Cristóbal - Galápago|http://www.hotelloscactus.com.ec/|3|https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTydPp19-D9TKunR8mmYzyQwjB_TObTxVwqQpOOIID9SZMmxgAP|-0.904564|-89.610232
157|28|Hotel Leon Dormido|Leon Dormido es un pequeño hostal ubicado en la Isla San Cristóbal, ofrece un ambiente tranquilo con amplios espacios y un servicio personalizado, sin duda alguna es el lugar perfecto para relajarse y disfrutar con toda la familia. Este hostal es el sitio ideal para comenzar o terminar un viaje en las Islas Galápagos. Abrió sus puertas al público en el 2007 y está administrado por Guilllermo León y María Sánchez. A pocos minutos del Hostal podrá observar una gran colonia de lobos marinos.|Aceptamos American Express / Mastercard / Visa|Puerto Baquerizo Moreno|Isla San Cristóbal - Galápago|http://www.leondormidogalapagos.com.ec/|3|http://www.leondormidogalapagos.com.ec/images/hotel1.jpg|-0.902086|-89.611654
158|29|Hotel Albemarle|En el Hotel Albemarle, encontrará el lugar perfecto para vacacionar, en compañía de su familia o amigos. Ubicado en la Isla Isabela, a dos horas del aeropuerto de Baltra, rodeado de una exuberante fauna y manglares. El personal del hotel garantizará las mejores vacaciones y harán de su estadía una experiencia inolvidable. Los turistas en el Hotel Albemarle podrán disfrutar de privacidad, de la naturaleza circundante y del excelente servicio, acompañados de los Pinzones de Darwin que habitan en sus alrededores.|Aceptamos American Express / Mastercard / Visa|Isla Isabela - Galápagos|Puerto Villamil|http://www.hotelalbemarle.com/|4|https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSTvvQH3foiUtUuXfptMSqHz9krzc5Czl5T4jV6_b7ZFk0_aydi|-0.954431|-90.964131
159|29|Hotel La Casa de Marita|El Hotel Casa de Marita es una gran opción para vacacionar en las Islas Galápagos, en compañía de la familia o amigos. Ubicado en la Isla Isabela, rodeado de un bosque de mangle rojo silvestre, que ofrece a los huéspedes comodidad, privacidad y relajación. El hotel está rodeado de rodeado de hermosos jardines y constituido como una fuente de información para los turistas deseosos de conocer todos los secretos de las Islas Encantadas.|Aceptamos American Express / Mastercard / Visa|Isla Isabela - Galápagos|Puerto Villamil|http://www.galapagosisabela.com/|4|http://www.ecuagringo.com/images/hotel-casa-marita.jpg|-0.958469|-90.962978
160|29|Hotel Beach House|El Hotel Cormorant Beach House está ubicado en Puerto Villamil, en la Isla Isabela, muy cerca de todas las atracciones que ofrece este inigualable paraíso de la costa ecuatoriana. Comprende todos los atributos que el viajero conocedor busca en un hotel. Es el perfecto lugar para sus vacaciones. Cormorant Beach House fue construido pensando en las necesidades de los huéspedes y en cumplir con los tres atributos básicos en la industria hotelera: servicio, comodidad y confort. A pocos pocos metros del hotel se puede observar a las iguanas marinas, zayapas, cangrejos y aves endémicas de la Isla Isabela.|Aceptamos American Express / Mastercard / Visa|Isla Isabela - Galápagos|Puerto Villamil|http://cormorantbeachhouse.galapagosislands.ecuador.mymotels.com/|4|http://media-cdn.tripadvisor.com/media/photo-s/03/01/f9/0a/cormorant-beach-house.jpg|-0.956372|-90.970922
161|30|El Campito Art Lodge|El Campito Art Lodge esta ubicado cerca de la rivera del río Ayazampe , en medio del bosque húmedo Por su ubicación estratégica es ideal para disfrutar de las aves , el río y la playa. Nuestro concepto es confort en medio de la naturaleza que nos invita a descansar.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Ayampe|http://www.elcampitoartlodge.com|3|http://d10zdej4094t4e.cloudfront.net/images/stories/jreviews/_elcampitofachada_1318709195.jpg|-1.673289|-80.805801
162|31|Casa Ceibo Boutique Hotel|Casa Ceibo concebido bajo la modalidad del hotel Boutique, cuenta con 18 habitaciones cómodas y bien equipadas, constituye la mejor alternativa para el descanso, la tranquilidad, la comodidad y el mejor servicio, ofrece actividades deportivas.|Aceptamos American Express / Mastercard / Visa|Dentro de la ciudad|Km. 51/2 Av. Sixto Durán Ballén Bahía de Caráquez.|http://casaceibo.com/|4|http://d10zdej4094t4e.cloudfront.net/images/stories/jreviews/_casaceibohabweb_1405967465.jpg|-0.608921|-80.430995
163|9|Hacienda Manteles|Hacienda Manteles es una casa de hacienda rodeada de naturaleza con una vista espectacular del volcán Tungurahua. En este mágico y acogedor lugar, tendrán una esta- día inolvidable llena de confort y tranquilidad, en un ambiente cálido y acogedor. La ubicación estratégica de Hacienda Manteles les permitirá explorar tanto los Andes como la Amazonía Ecuatoriana. Podrán vivir experiencias únicas dentro de la Hacienda como en sus alrededores.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Km. 13 Vía Patate - (Ruta Ecológica)|http://www.haciendamanteles.com/|4|http://d10zdej4094t4e.cloudfront.net/images/stories/jreviews/_mantelesfachada_1318698762.jpg|-1.342376|-78.454040
164|9|Hosteria Monte Selva|Monte Selva, Hostería Spa Termal, naturaleza y descan- so a 3 cuadras del centro de Baños de Agua Santa. El pre- cio incluye: desayuno buffet, parqueadero, agua termal, sauna, turco, hidromasajes, piscina caliente para niños, piscina natural, canchas de- portivas, miradores a la ciudad, Wi-Fi.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Thomas Halflants y Motalvo s/n|http://www.monteselvaecuador.com|4|http://d10zdej4094t4e.cloudfront.net/images/stories/jreviews/_monteselvafachada_1318631902.jpg|-1.400824|-78.422782
165|9|Hosteria Sangay|El Hotel Sangay se encuentra ubicado frente a la cascada de la virgen, logrando un lugar tranquilo, acogedor y seguro. El murmullo de las aves sea el encargado de arrullar el sueño de ud y su familia, que gustan de lo hermoso de convivir junto a la naturaleza, pero también lo confortable y elegante del mejor trato. “La Aventura de Vivir”|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Plaza Ayora # 100 Y J. Montalvo|http://www.sangayspahotel.com|4|http://d10zdej4094t4e.cloudfront.net/images/stories/jreviews/_sangaybaosfachada_1318633010.jpg|-1.399405|-78.418280
166|32|Canoa Beach Hotel|Canoa-Ecuador , un hermoso lugar de la Costa del Pacífico Norte. Situado justo al norte de Bahía de Caráquez en la provincia de Manabí. Canoa es una pequeña ciudad llena de diversión. La playa de arena se extiende al norte hacia altos acantilados para explorar en marea baja. Canoa Beach Hotel, situado a pocos pasos de la playa. Disfrute de la hermosa costa del Pacífico en este tranquilo hotel dirigido por una simpática pareja. Las habitaciones están muy limpias con una maravillosa vista a la piscina y al océano.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|km16 via Jama Canoa|http://www.canoabeachhotel.net|4|http://d10zdej4094t4e.cloudfront.net/images/stories/jreviews/_canoabeachhotel111_1390574923.jpg|-0.473450,|-80.453589
167|32|Hotel Bambu|Este hotel acogedor se encuentra ubicado frente al mar, aquí podrá disfrutar de la belleza de las playas de Canoa.|-|Fuera de la Ciudad|Canoa - Manabia|http://www.hotelbambuecuador.com/canoa.php|3|http://media-cdn.tripadvisor.com/media/photo-s/02/28/69/ef/playa-2.jpg|-0.461405|-80.457339
168|33|Huasquila Amazon Lodge|Huasquila Amazon Lodge es la mejor manera de descubrir la magia de la Amazonía con todos los sentidos para amantes de la naturaleza en una forma exclusiva, accesible y responsable. Nuestra exclusiva ubicación dentro de la Reserva de Biosfera Sumaco, donde los Andes terminan y la Amazonía empieza, a una altura de 800m nos permite tener un clima privilegiado (poco húmedo y sin mosquitos!) y ofrecer diferentes actividades que van desde caminatas en la selva, rafting, hasta visita de cuevas o descubrir la milenaria cultura de la gente indígena a través de sus expresiones de arte.|-|Fuera de la Ciudad|Vía Huasquila, Cotundo|http://www.huasquila.com/|3|https://www.letsbookhotel.com/img/max300/631/6317022.jpg|-0.826005|-77.805647
169|3|Hotel Boutique Santa Lucia|El hotel funciona en una casa que data de 1859, que forma parte del inventario patrimonial histórico de la ciudad; esta casa fue res- taurada durante 2 años y medio para crear en ella un hotel que cuenta con todas las comodidades del siglo XXI. Contamos con 20 mo- dernas y confortables habi- taciones con baño privado y equipadas con TV cable (servicio súper premium), teléfono con discado inter- nacional, minibar, radio y caja fuerte digital.|Aceptamos American Express / Mastercard / Visa|Dentro de la ciudad|Borrero 844 y Sucre|http://www.santaluciahotel.com|4|http://d10zdej4094t4e.cloudfront.net/images/stories/jreviews/_santaluciahab1_1360374051.jpg|-2.897800|-79.002920
170|3|Rioné Hotel|Rioné Hotel, le ofrece una nueva propuesta en hospedaje, un ambiente acogedor y vanguardista, estratégica ubicación, y servicio personalizado. Ponemos a sus órdenes las mejores instalaciones e infraestructura de la región para hacer de su estadía la más placentera y cómoda en la ciudad de Cuenca.|Aceptamos American Express / Mastercard / Visa|Dentro de la ciudad|Av. Luis Moreno Mora y Eduardo Malo|http://www.rionehotel.com|4|http://media-cdn.tripadvisor.com/media/photo-s/05/12/61/d6/rione-hotel-boutique.jpg|-2.910319|-79.004897
171|34|Villa Curia|Villa Curia es un conjunto de villas de alquiler “full” equipadas para su total comodidad. Decoradas con detalles en caña, madera, piedra y accesorios que nos recuerdan la cercanía del mar; donde cada villa nos ofrece un ambiente acogedor y confortable. Junto con sus exteriores: hermosos jardines rodeados de una espectacular vista al mar y montañas, son la combinación ideal para el descanso y la relajación.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Curia|http://www.villacuria.com|3|http://www.infomontanita.com/montanita-ecuador/images/fotos/villa-curia/villa_curia-montanita_12_b.jpg|-1.768908|-80.764931
172|35|Hacienda Hosteria Chrlavi|En 1620 fue la primera propiedad que los jesuitas compran en la región para usarlo como su monasterio, luego se convirtió en una gran Hacienda Agrícola y desde 1970 es primera Hacienda Hostería del País. Hoy en día está completamente remodelada brindando a sus clientes un servicio más moderno con más comodidades durante su estadía.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Panamericana Norte Km. 16|http://www.haciendachorlavi.com|4|http://www.letsbookhotel.com/img/max300/164/16492028.jpg|0.340639|-78.158910
173|36|Alma del Sur Hosteria|Esta Hostería es moderna con tintes rústicos y ancestrales, cuenta con 16 hectáreas. Aquí podrán disfrutar de la magia de la naturaleza y la vida campestre.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Panamericana sur km. 20|http://www.almadelsurhosteria.com/|3|http://d10zdej4094t4e.cloudfront.net/images/stories/jreviews/_almadelsurhabweb_1337769653.jpg||
174|36|Hacienda San Agustín de Callo|A una hora de Quito, la capital del Ecuador se encuentra esta hermosa hacienda levantada en el emplazamiento de un importante palacio inca. Conjuga tres distintos estilos, Inca estilo imperial (siglo XV), Español-Colonial (siglo XVIII) y Republicano (siglo XIX), los cuales se funden formando una arquitectura única. Aquí usted podrá disfrutar de la historia, del entorno natural y de una excelente atención en un lugar sin duda inolvidable.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Panamericana Sur Km. 55|http://www.incahacienda.com/|4|http://www.galapagosislands.com/images/ecuador-hotels/cotopaxi-hotels/san%20agustin/preview/san-agustin-del-callo.jpg|-0.728758|-78.588820
175|37|El Monte Sustainable Lodge|Un lugar donde podrá relajarse y disfrutar de muchas actividades remedado de la naturales|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|San Miguel de Los Bancos|http://www.ecuadorcloudforest.com/|3|http://d10zdej4094t4e.cloudfront.net/images/stories/jreviews/_elmontecabanaweb_1337776430.jpg|-0.050514|-78.778041
176|37|El Séptimo Paraíso|Hostería Séptimo Paraíso esta ubicada a 1 hora y 30 min de Quito, Ecuador, a 2Km de la Y de Mindo bajando hacia el pueblo. La Hostería cuenta con 22 habitaciones con baño priva- do y agua caliente, decoradas con un estilo campestre y elegante. La zona ofrece excelente observación de aves y una gran biodiversidad. Nuestra reserva cuenta con 332 especies de aves. Mindo es uno de los destinos más famosos del mundo para observaciones de aves.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Mindo|http://www.septimoparaiso.com/|4|http://aff.bstatic.com/images/hotel/max500/620/6204363.jpg|-0.028850|-78.762193
177|16|La Selva Amazon Ecolodge y SPA|Una de las primeras hosterías en la amazonía del Ecuador, ganadora del premio TripAdvisor 2013 a la Excelencia, La Selva Amazon Ecolodge & Spa fue completamente remodelada y reabierta en 2012, convirtiéndose en uno de los principales Resorts de la región. La Selva se encuentra en medio de un paraíso de selva tropical en una de las zonas con mayor biodiversidad del planeta, el Parque Nacional Yasuní, a 60km de la ciudad de Coca. Ofrecemos paquetes de 4 y 5 días, programas especiales de Luna de Miel, Observación de Aves, Yoga & Masajes, y para familias.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Frontera del Yasuní|http://www.laselvajunglelodge.com|4|http://d10zdej4094t4e.cloudfront.net/images/stories/jreviews/_LaSelvaJungleLodge_1389377623.JPG|-0.498617|-76.373230
178|10|Comunidad Karanki Magdalena|Proyecto con reconocimiento en el libro de National Geographic “World ́s Best Travel Experiences” Situada a unos 3.100 mts, antiguo hogar de Atahualpa se desarrolla un proyecto turístico comunitario donde los pasajeros establecerán lazos culturales al quedarse en sus cómodas casas, se pueden realizan actividades de siembra, artesanías, paseos en caballo y en bicicleta en el corazón de los Andes, cerca al famoso mercado de Otavalo.|Aceptamos American Express / Mastercard / Visa|Dentro de la ciudad|Comunidad Magdalena|http://www.kleintours.com|3|http://www.letsbookhotel.com/img/max300/206/20641753.jpg|0.363791|-78.130480
179|38|Casa de Hacienda La Jimenita|El hotel está ubicado a 15 minutos del Nuevo Aero- puerto de Quito, en el sector de Pifo. La construcción de tipología vernácula que resalta los valores culturales de la región, su especial infraestructura y ubicación es ideal para personas que buscan ini- ciar su viaje en Ecuador.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Via Pifo, Barrio Andrango Casa #19|http://www.hotelcasadehacienda.com|4|http://exp.cdn-hotels.com/hotels/10000000/9580000/9576700/9576629/9576629_6_z.jpg|-0.234701|-78.349777
180|39|Balandra Hotel|Las cabañas ofrecen un servicio de primera, están bordeadas por un jardín que se extiende por todo el hotel y hacen de Cabañas Balandra el sitio ideal para su estadía familiar o ejecutiva.|Aceptamos American Express / Mastercard / Visa|Dentro de la ciudad|Av. Séptima y calle 20 Barrio Córdova|http://www.hotelbalandra.com|3|http://www.guimun.com/fotos/pic895_1_497.jpg|-0.942688|-80.730531
181|40|La Barquita|Está ubicada en un lugar en- cantador, ideal para relajarse y reecontrarse con la naturaleza. Ubicado al pie del mar, ofrece cómodas y rústicas habitaciones con hamacas y vista al mar.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Km 88 Puerto Rico, Manabí, Ruta del Sol|http://www.hosterialabarquita.com/|4|http://p.hb-assets.com/p/27000/27266-20120519170033-lb.jpg|-1.647776|-80.826378
182|8|Altos del Pastaza Lodge|Nuestra hostería es única en su clase en esta región. Contamos con un ecosistema espectacular dentro de una reserva privada de 65 hectáreas, ofrecemos al turista nacional y extranjero un excelente servicio con habitaciones confortables, piscina natural y artificial, excursiones a la selva.|Aceptamos Mastercard / Visa|Fuera de la Ciudad|Km 14 Vi?a a Pomona, 30 Km de la cuiadad de Puyo|http://www.altosdelpastazalodge.com|4|https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRJRy1_iJg1Z4yVcrAICnlur85ZFHoPeVPgeAeHAH_bgN_ilxu-6A|-1.909851|-77.824445
183|8|Kapawi Ecolodge y Reserve|Nuestra distinción: Naturaleza, Cultura y Servicio. Alrededor de 600.000 hectáreas de bosque prístino reconocidas por su excepcional biodiversidad de flora y fauna, junto a las comunidades Achuar quienes mantienen sus costumbres ancestrales, serán sus anfitriones. Un exclusivo Ecolodge que trabaja con principios sostenibles, le brinda las comodidades que le gustaría encontrar en plena selva amazónica. Reconocimiento: National Geographic Adventure 50 Top Ecolodges 2009.|Aceptamos American Express / Mastercard / Visa|Fuera de la Ciudad|Puyo|http://www.kapawi.com|4|http://d10zdej4094t4e.cloudfront.net/images/stories/jreviews/_kapawidosfachada_1318783906.jpg|-2.524171|-76.761158
